ch89,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,[ab0->card1r0->c5],[ab1->card1r1->c6],[ab2->card1r2->c3],[ab3->card1r3->c4]
ch90,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,[ab0->card1r0->c9],[ab1->card1r1->c10],[ab2->card1r2->c7],[ab3->card1r3->c8]
ch91,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,[ab0->card1r0->c13],[ab1->card1r1->c14],[ab2->card1r2->c11],[ab3->card1r3->c12]
ch92,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,[ab0->card1r0->c17],[ab1->card1r1->c18],[ab2->card1r2->c15],[ab3->card1r3->c16]
ch93,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,[ab0->card1r0->c21],[ab1->card1r1->c22],[ab2->card1r2->c19],[ab3->card1r3->c20]
ch94,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,2810_B2_SCSI3,[ab0->card1r0->c41],[ab1->card1r1->c42],[ab2->card1r2->c39],[ab3->card1r3->c40]
ch95,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c2],[ab1->card1r1->c3],[ab2->card1r2->c0],[ab3->card1r3->c1]
ch96,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c6],[ab1->card1r1->c7],[ab2->card1r2->c4],[ab3->card1r3->c5]
ch97,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c10],[ab1->card1r1->c11],[ab2->card1r2->c8],[ab3->card1r3->c9]
ch98,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c14],[ab1->card1r1->c15],[ab2->card1r2->c12],[ab3->card1r3->c13]
ch99,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c18],[ab1->card1r1->c19],[ab2->card1r2->c16],[ab3->card1r3->c17]
ch100,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c22],[ab1->card1r1->c23],[ab2->card1r2->c20],[ab3->card1r3->c21]
ch101,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c26],[ab1->card1r1->c27],[ab2->card1r2->c24],[ab3->card1r3->c25]
ch102,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c30],[ab1->card1r1->c31],[ab2->card1r2->c28],[ab3->card1r3->c29]
ch103,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,2810_C1_SCSI1,[ab0->card1r0->c34],[ab1->card1r1->c35],[ab2->card1r2->c32],[ab3->card1r3->c33]
