ch133,2810_A1_SCSI3,2810_A1_SCSI3,2526_A,,[ab0->card1r0->c40],[ab1->card1r1->c41],[ch63->com],
ch134,2810_A1_SCSI3,2810_A2_SCSI1,2526_A,,[ab0->card1r0->c42],[ab1->card1r1->c0],[ch64->com],
ch135,2810_A2_SCSI1,2810_A2_SCSI1,2526_A,,[ab0->card1r0->c1],[ab1->card1r1->c2],[ch65->com],
ch136,2810_A2_SCSI1,2810_A2_SCSI1,2526_A,,[ab0->card1r0->c3],[ab1->card1r1->c4],[ch66->com],
ch137,2810_A2_SCSI1,2810_A2_SCSI1,2526_A,,[ab0->card1r0->c5],[ab1->card1r1->c6],[ch67->com],
ch138,2810_A2_SCSI1,2810_A2_SCSI1,2526_A,,[ab0->card1r0->c7],[ab1->card1r1->c8],[ch68->com],
ch139,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c19],[ab1->card1r1->c20],[ch2->com],
ch140,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c21],[ab1->card1r1->c22],[ch3->com],
ch141,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c23],[ab1->card1r1->c24],[ch4->com],
ch142,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c25],[ab1->card1r1->c26],[ch5->com],
ch143,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c27],[ab1->card1r1->c28],[ch6->com],
ch144,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c29],[ab1->card1r1->c30],[ch7->com],
ch145,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c31],[ab1->card1r1->c32],[ch8->com],
ch146,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c33],[ab1->card1r1->c34],[ch9->com],
ch147,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c35],[ab1->card1r1->c36],[ch10->com],
ch148,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c37],[ab1->card1r1->c38],[ch11->com],
ch149,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c39],[ab1->card1r1->c40],[ch12->com],
ch150,2810_B1_SCSI2,2810_B1_SCSI2,2526_C,,[ab0->card1r0->c41],[ab1->card1r1->c42],[ch13->com],
ch151,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c0],[ab1->card1r1->c1],[ch14->com],
ch152,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c2],[ab1->card1r1->c3],[ch15->com],
ch153,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c4],[ab1->card1r1->c5],[ch16->com],
ch154,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c6],[ab1->card1r1->c7],[ch17->com],
ch155,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c8],[ab1->card1r1->c9],[ch18->com],
ch156,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c10],[ab1->card1r1->c11],[ch19->com],
ch157,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c12],[ab1->card1r1->c13],[ch20->com],
ch158,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c14],[ab1->card1r1->c15],[ch21->com],
ch159,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c16],[ab1->card1r1->c17],[ch22->com],
ch160,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c18],[ab1->card1r1->c19],[ch23->com],
ch161,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c20],[ab1->card1r1->c21],[ch24->com],
ch162,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c22],[ab1->card1r1->c23],[ch25->com],
ch163,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c24],[ab1->card1r1->c25],[ch26->com],
ch164,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c26],[ab1->card1r1->c27],[ch27->com],
ch165,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c28],[ab1->card1r1->c29],[ch28->com],
ch166,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c30],[ab1->card1r1->c31],[ch29->com],
ch167,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c32],[ab1->card1r1->c33],[ch30->com],
ch168,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c34],[ab1->card1r1->c35],[ch31->com],
ch169,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c36],[ab1->card1r1->c37],[ch32->com],
ch170,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c38],[ab1->card1r1->c39],[ch33->com],
ch171,2810_B1_SCSI3,2810_B1_SCSI3,2526_C,,[ab0->card1r0->c40],[ab1->card1r1->c41],[ch34->com],
ch172,2810_B1_SCSI3,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c42],[ab1->card1r1->c0],[ch35->com],
ch173,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c1],[ab1->card1r1->c2],[ch36->com],
ch174,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c3],[ab1->card1r1->c4],[ch37->com],
ch175,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c5],[ab1->card1r1->c6],[ch38->com],
ch176,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c7],[ab1->card1r1->c8],[ch39->com],
ch177,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c9],[ab1->card1r1->c10],[ch40->com],
ch178,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c11],[ab1->card1r1->c12],[ch41->com],
ch179,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c13],[ab1->card1r1->c14],[ch42->com],
ch180,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c15],[ab1->card1r1->c16],[ch43->com],
ch181,2810_B2_SCSI1,2810_B2_SCSI1,2526_C,,[ab0->card1r0->c17],[ab1->card1r1->c18],[ch44->com],
ch182,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c7],[ab1->card1r1->c8],[ab2->card1r2->c6],[ab3->card1r3->c7]
ch183,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c9],[ab1->card1r1->c10],[ab2->card1r2->c8],[ab3->card1r3->c9]
ch184,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c11],[ab1->card1r1->c12],[ab2->card1r2->c10],[ab3->card1r3->c11]
ch185,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c13],[ab1->card1r1->c14],[ab2->card1r2->c12],[ab3->card1r3->c13]
ch186,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c15],[ab1->card1r1->c16],[ab2->card1r2->c14],[ab3->card1r3->c15]
ch187,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c17],[ab1->card1r1->c18],[ab2->card1r2->c16],[ab3->card1r3->c17]
ch188,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c19],[ab1->card1r1->c20],[ab2->card1r2->c18],[ab3->card1r3->c19]
ch189,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c21],[ab1->card1r1->c22],[ab2->card1r2->c20],[ab3->card1r3->c21]
ch190,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c23],[ab1->card1r1->c24],[ab2->card1r2->c22],[ab3->card1r3->c23]
ch191,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c25],[ab1->card1r1->c26],[ab2->card1r2->c24],[ab3->card1r3->c25]
ch192,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c27],[ab1->card1r1->c28],[ab2->card1r2->c26],[ab3->card1r3->c27]
ch193,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c29],[ab1->card1r1->c30],[ab2->card1r2->c28],[ab3->card1r3->c29]
ch194,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c31],[ab1->card1r1->c32],[ab2->card1r2->c30],[ab3->card1r3->c31]
ch195,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c33],[ab1->card1r1->c34],[ab2->card1r2->c32],[ab3->card1r3->c33]
ch196,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c35],[ab1->card1r1->c36],[ab2->card1r2->c34],[ab3->card1r3->c35]
ch197,2810_B2_SCSI3,2810_B2_SCSI3,2810_C2_SCSI1,2810_C2_SCSI1,[ab0->card1r0->c37],[ab1->card1r1->c38],[ab2->card1r2->c36],[ab3->card1r3->c37]
